"game_date","away_team","home_team","away_sp","home_sp","away_gap","home_gap","sp_edge","bat_edge","bp_edge","park_adj","composite","band","model_dir","aligned","alignment_type","qualified","away_ml","home_ml","away_rl","home_rl","total","away_score","home_score","model","lean","bet_placed","bet_description","bet_result","notes","logged_at"
"2026-05-19","PIT","STL","Keller, Mitch","Liberatore, Matthew","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","9","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","TEX","COL","Alexander, Tyler","Peralta, Sammy","","","0.0","0.0","0.0","-3.0","0.0","0-2","NEUT","0","NONE","0","","","","","","10","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","ATH","LAA","Lopez, Jacob","Detmers, Reid","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","14","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","LAD","SDP","Sheehan, Emmet","Canning, Griffin","","","0.0","0.0","0.0","1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","5","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","SFG","ARI","Roupp, Landen","Nelson, Ryne","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-19","CWS","SEA","Kay, Anthony","Miller, Bryce","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","CLE","DET","Cecconi, Slade","Valdez, Framber","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","8","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","BAL","TBR","Rogers, Trevor","McClanahan, Shane","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","6","16","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","CIN","PHI","Lodolo, Nick","Painter, Andrew","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","ATL","MIA","Ritchie, JR","Meyer, Max","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","0","12","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","NYM","WSH","Scott, Christian","Irvin, Jake","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","16","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","TOR","NYY","Corbin, Patrick","Weathers, Ryan","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","6","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","BOS","KCR","Gray, Sonny","Lugo, Seth","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","HOU","MIN","Imai, Tatsuya","Rojas, Kendry","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","3","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","MIL","CHC","Sproat, Brandon","Imanaga, Shota","","","0.0","0.0","0.0","-1.0","0.0","0-2","NEUT","0","NONE","0","","","","","","9","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","TEX","COL","Gore, MacKenzie","Quintana, Jose","","","0.0","0.0","0.0","-3.0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","ATH","LAA","Ginn, J.T.","Ureña, Walbert","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","LAD","SDP","Yamamoto, Yoshinobu","King, Michael","","","0.0","0.0","0.0","1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","0","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","SFG","ARI","Ray, Robbie","Gallen, Zac","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","12","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-18","CWS","SEA","Schultz, Noah","Woo, Bryan","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","MIA","TBR","Pérez, Eury","Rasmussen, Drew","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","3","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","BAL","WSH","Young, Brandon","Lovelady, Richard","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","7","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","PHI","PIT","Wheeler, Zack","Skenes, Paul","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","BOS","ATL","Bello, Brayan","Holmes, Grant","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","8","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","CIN","CLE","Singer, Brady","Williams, Gavin","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","10","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","TOR","DET","Gausman, Kevin","Flaherty, Jack","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","NYY","NYM","Rodríguez, Elmer","Peralta, Freddy","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","TEX","HOU","Eovaldi, Nathan","Lambert, Peter","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","8","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","CHC","CWS","Rea, Colin","Fedde, Erick","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","8","9","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","MIL","MIN","Gasser, Robert","Ober, Bailey","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","4","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","KCR","STL","Kolek, Stephen","Pallante, Andre","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","ARI","COL","Soroka, Michael","Lorenzen, Michael","","","0.0","0.0","0.0","-3.0","0.0","0-2","NEUT","0","NONE","0","","","","","","8","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","SFG","ATH","Houser, Adrian","Springs, Jeffrey","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","10","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","LAD","LAA","Sasaki, Roki","Rodriguez, Grayson","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","10","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-17","SDP","SEA","Giolito, Lucas","Kirby, George","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","8","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","TOR","DET","Fluharty, Mason","Mize, Casey","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","KCR","STL","Cameron, Noah","Leahy, Kyle","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","ARI","COL","Rodriguez, Eduardo","Sugano, Tomoyuki","","","0.0","0.0","0.0","-3.0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","BAL","WSH","Bassitt, Chris","Cavalli, Cade","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","13","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","PHI","PIT","Sánchez, Cristopher","Chandler, Bubba","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","MIA","TBR","Alcantara, Sandy","Martinez, Nick","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","10","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","CIN","CLE","Paddack, Chris","Cantillo, Joey","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","TEX","HOU","deGrom, Jacob","Teng, Kai-Wei","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","1","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","CHC","CWS","Taillon, Jameson","Martin, Davis","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","8","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","MIL","MIN","Henderson, Logan","Prielipp, Connor","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","2","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","SDP","SEA","Buehler, Walker","Gilbert, Logan","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","7","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","BOS","ATL","Tolle, Payton","Elder, Bryce","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","NYY","NYM","Rodón, Carlos","Brazobán, Huascar","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","LAD","LAA","Wrobleski, Justin","Soriano, José","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","15","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-16","SFG","ATH","McDonald, Trevor","Severino, Luis","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","PHI","PIT","Nola, Aaron","Ashcraft, Braxton","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","11","9","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","BAL","WSH","Baz, Shane","Littell, Zack","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","TOR","DET","Yesavage, Trey","Hanifee, Brenan","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","CIN","CLE","Abbott, Andrew","Bibee, Tanner","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","7","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","MIA","TBR","Junk, Janson","Seymour, Ian","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","2","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","MIL","MIN","Crow, Coleman","Ryan, Joe","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","3","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","BOS","ATL","Early, Connelly","Strider, Spencer","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","NYY","NYM","Schlittler, Cam","Holmes, Clay","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","5","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","CHC","CWS","Cabrera, Edward","Burke, Sean","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","10","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","TEX","HOU","Leiter, Jack","Arrighetti, Spencer","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","0","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","KCR","STL","Wacha, Michael","May, Dustin","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","ARI","COL","Kelly, Merrill","Freeland, Kyle","","","0.0","0.0","0.0","-3.0","0.0","0-2","NEUT","0","NONE","0","","","","","","9","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","LAD","LAA","Klein, Will","Kochanowicz, Jack","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","SDP","SEA","Vásquez, Randy","Hancock, Emerson","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-15","SFG","ATH","Mahle, Tyler","Civale, Aaron","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-14","COL","PIT","Dollander, Chase","Montgomery, Mason","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-14","WSH","CIN","Griffin, Foster","Burns, Chase","","","0.0","0.0","0.0","-1.0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","15","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-14","DET","NYM","Montero, Keider","McLean, Nolan","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","9","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-14","MIA","MIN","Garrett, Braxton","Matthews, Zebby","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","1","9","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-14","SDP","MIL","Canning, Griffin","Harrison, Kyle","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-14","SEA","HOU","Castillo, Luis","Burrows, Mike","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","8","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-14","STL","ATH","McGreevy, Michael","Lopez, Jacob","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","5","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-14","PHI","BOS","Luzardo, Jesús","Suarez, Ranger","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","3","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-14","CHC","ATL","Brown, Ben","Sale, Chris","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-14","KCR","CWS","Bubic, Kris","Kay, Anthony","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-14","SFG","LAD","Roupp, Landen","Sheehan, Emmet","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","NYY","BAL","Fried, Max","Bradish, Kyle","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","0","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","LAA","CLE","Detmers, Reid","Messick, Parker","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","WSH","CIN","Irvin, Jake","Lodolo, Nick","","","0.0","0.0","0.0","-1.0","0.0","0-2","NEUT","0","NONE","0","","","","","","8","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","COL","PIT","Quintana, Jose","Keller, Mitch","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","10","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","PHI","BOS","Painter, Andrew","Gray, Sonny","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","1","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","TBR","TOR","Jax, Griffin","Cease, Dylan","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","3","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","DET","NYM","Valdez, Framber","Scott, Christian","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","CHC","ATL","Imanaga, Shota","Ritchie, JR","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","KCR","CWS","Lugo, Seth","Schultz, Noah","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","5","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","MIA","MIN","Meyer, Max","Richardson, Simeon Woods","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","9","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","SDP","MIL","King, Michael","Misiorowski, Jacob","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","3","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","ARI","TEX","Nelson, Ryne","Rocker, Kumar","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","5","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","SEA","HOU","Miller, Bryce","Jr., Lance McCullers","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","3","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","STL","ATH","Liberatore, Matthew","Ginn, J.T.","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-13","SFG","LAD","Ray, Robbie","Ohtani, Shohei","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","0","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","LAA","CLE","Ureña, Walbert","Cecconi, Slade","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","NYY","BAL","Warren, Will","Rogers, Trevor","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","WSH","CIN","Mikolas, Miles","Singer, Brady","","","0.0","0.0","0.0","-1.0","0.0","0-2","NEUT","0","NONE","0","","","","","","10","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","COL","PIT","Lorenzen, Michael","Skenes, Paul","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","PHI","BOS","Wheeler, Zack","Morán, Jovani","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","2","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","TBR","TOR","McClanahan, Shane","Corbin, Patrick","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","7","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","DET","NYM","Flaherty, Jack","Peralta, Freddy","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","10","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","CHC","ATL","Rea, Colin","Holmes, Grant","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","KCR","CWS","Kolek, Stephen","Fedde, Erick","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","5","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","MIA","MIN","Pérez, Eury","Ober, Bailey","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","0","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","SDP","MIL","Rodriguez, Bradgley","Sproat, Brandon","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","4","6","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","ARI","TEX","Gallen, Zac","Gore, MacKenzie","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","4","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","SEA","HOU","Woo, Bryan","Imai, Tatsuya","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","10","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","STL","ATH","Pallante, Andre","Springs, Jeffrey","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","4","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-12","SFG","LAD","Houser, Adrian","Yamamoto, Yoshinobu","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","6","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-11","LAA","CLE","Suter, Brent","Cantillo, Joey","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","7","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-11","NYY","BAL","Weathers, Ryan","Young, Brandon","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-11","TBR","TOR","Rasmussen, Drew","Gausman, Kevin","","","0.0","0.0","0.0","0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","8","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-11","ARI","TEX","Soroka, Michael","Junis, Jakob","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","1","0","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-11","SEA","HOU","Kirby, George","Lambert, Peter","","","0.0","0.0","0.0","-0.5","0.0","0-2","NEUT","0","NONE","0","","","","","","3","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-11","SFG","LAD","McDonald, Trevor","Sasaki, Roki","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","9","3","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","WSH","MIA","Cavalli, Cade","Alcantara, Sandy","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","2","5","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","ATH","BAL","Severino, Luis","Akin, Keegan","","","0.0","0.0","0.0","0","0.0","0-2","NEUT","0","NONE","0","","","","","","1","2","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
"2026-05-10","TBR","BOS","Martinez, Nick","Tolle, Payton","","","0.0","0.0","0.0","-1.5","0.0","0-2","NEUT","0","NONE","0","","","","","","4","1","","","0","","","backfill — composite uses current stats (approx)","2026-06-04 14:36 UTC"
